1696118400000,26962.57000000,27048.00000000,26954.09000000,27044.76000000,1349.47617000,1696132799999,36451004.77932490,77656,688.08912000,18583550.07201460,0
1696132800000,27044.77000000,27158.59000000,27020.90000000,27107.95000000,2655.15215000,1696147199999,71945251.87316140,97039,1385.94437000,37554094.47809990,0
1696147200000,27107.94000000,27289.08000000,27086.74000000,27187.71000000,3969.23722000,1696161599999,107942100.51188110,153869,2031.82929000,55257146.55252170,0
1696161600000,27187.71000000,27229.29000000,27083.24000000,27153.18000000,3029.81327000,1696175999999,82275982.97010050,141642,1482.94871000,40269345.85269990,0
1696176000000,27153.17000000,27155.00000000,27035.78000000,27103.02000000,2119.78834000,1696190399999,57446970.04944610,108720,947.95699000,25689850.50525710,0
1696190400000,27103.02000000,28065.51000000,27033.10000000,27992.57000000,11479.34753000,1696204799999,318595811.81050640,304667,6279.21846000,174268974.00953420,0
1696204800000,27992.58000000,28210.00000000,27826.65000000,28126.54000000,8265.67461000,1696219199999,231270358.55602270,219125,4272.88303000,119581871.67704440,0
1696219200000,28126.54000000,28430.00000000,27910.95000000,28311.91000000,8806.14392000,1696233599999,247741553.98313400,230299,4461.08565000,125531946.78441410,0
1696233600000,28311.91000000,28484.28000000,28187.69000000,28198.04000000,9240.50392000,1696247999999,261706525.10623830,231647,4690.69607000,132859238.14597100,0
1696248000000,28198.05000000,28580.00000000,27983.00000000,28026.31000000,11992.24274000,1696262399999,339455639.38335650,308591,5970.23535000,169062263.79957350,0
1696262400000,28026.30000000,28123.39000000,27631.41000000,27964.99000000,9935.03954000,1696276799999,277265688.38101250,285344,4794.53125000,133821386.10817580,0
1696276800000,27965.00000000,27965.94000000,27281.44000000,27494.51000000,8831.53768000,1696291199999,243504718.08044240,189152,4234.17865000,116742145.96459940,0
1696291200000,27494.51000000,27640.00000000,27381.48000000,27601.55000000,5450.72832000,1696305599999,149907829.75613060,169084,2300.54436000,63313377.96056280,0
1696305600000,27601.54000000,27676.52000000,27521.43000000,27540.64000000,3052.34360000,1696319999999,84233811.18167420,141139,1450.03647000,40020318.26363090,0
1696320000000,27540.65000000,27642.83000000,27475.00000000,27559.99000000,3884.99520000,1696334399999,107124255.62505440,183220,1783.67169000,49182076.30990040,0
1696334400000,27560.00000000,27579.70000000,27234.55000000,27345.00000000,8008.49633000,1696348799999,219559089.25133900,341437,3775.04822000,103501168.29762160,0
1696348800000,27345.00000000,27486.20000000,27250.00000000,27275.00000000,4195.05272000,1696363199999,114842338.16298300,214458,2088.53470000,57178064.55303050,0
1696363200000,27275.00000000,27469.65000000,27160.50000000,27426.46000000,4337.34938000,1696377599999,118634491.44932080,153039,2164.19983000,59207095.41200490,0
1696377600000,27426.45000000,27510.29000000,27202.00000000,27430.43000000,6836.89213000,1696391999999,186988048.18753020,245744,3874.65102000,105961342.38417000,0
1696392000000,27430.43000000,27454.98000000,27350.75000000,27453.78000000,2257.47331000,1696406399999,61862663.77504830,119168,1048.72177000,28738799.73510050,0
1696406400000,27453.77000000,27643.09000000,27434.10000000,27572.43000000,4588.85168000,1696420799999,126446627.25953580,179133,2226.70722000,61354062.45900630,0
1696420800000,27572.43000000,27633.42000000,27329.85000000,27404.22000000,5939.67141000,1696435199999,163209640.63300120,255693,2871.75330000,78913300.59372940,0
1696435200000,27404.21000000,27839.72000000,27400.94000000,27618.10000000,6502.51104000,1696449599999,179592622.85847270,258175,3232.96187000,89296839.95941630,0
1696449600000,27618.10000000,27831.51000000,27564.71000000,27778.57000000,3690.74243000,1696463999999,102321782.54219710,130468,1822.90667000,50542231.21697890,0
1696464000000,27778.57000000,27896.07000000,27650.01000000,27651.73000000,3136.44638000,1696478399999,87004672.21067830,163038,1640.73324000,45518179.52590070,0
1696478400000,27651.73000000,27702.20000000,27550.77000000,27607.98000000,2665.09726000,1696492799999,73660089.94633270,125358,1380.47861000,38157051.09990860,0
1696492800000,27607.98000000,27774.55000000,27593.23000000,27725.68000000,2893.52044000,1696507199999,80113914.88268580,127780,1440.94229000,39893920.81819360,0
1696507200000,27725.68000000,28120.39000000,27403.59000000,27555.00000000,13145.99675000,1696521599999,365898490.06505580,437506,6519.94474000,181522096.90417080,0
1696521600000,27555.00000000,27617.57000000,27352.00000000,27471.28000000,6407.84463000,1696535999999,175981724.87051560,260728,2990.50517000,82137640.71866660,0
1696536000000,27471.28000000,27509.45000000,27388.00000000,27410.39000000,2432.59073000,1696550399999,66756702.07198220,95987,1013.39000000,27810817.51980730,0
1696550400000,27410.39000000,27590.00000000,27389.99000000,27559.20000000,3193.26664000,1696564799999,87825064.54858400,112922,1603.40651000,44104707.45767420,0
1696564800000,27559.20000000,27651.00000000,27464.48000000,27638.52000000,3024.13516000,1696579199999,83269949.37365570,114620,1594.76908000,43909864.73666760,0
1696579200000,27638.51000000,27801.00000000,27588.53000000,27760.00000000,5204.72994000,1696593599999,144089032.05422900,186400,2595.68695000,71855474.47120250,0
1696593600000,27760.00000000,28044.86000000,27175.94000000,27941.12000000,14574.01071000,1696607999999,402349152.77361140,472363,7271.29207000,200781757.34561580,0
1696608000000,27941.12000000,28038.00000000,27789.14000000,27952.36000000,7070.26306000,1696622399999,197431474.96751200,257069,3593.43206000,100355397.27435160,0
1696622400000,27952.35000000,28295.00000000,27877.60000000,27931.09000000,4916.83726000,1696636799999,137899720.10002140,183326,2432.65339000,68233987.27185730,0
1696636800000,27931.10000000,27955.90000000,27842.08000000,27900.41000000,2783.26342000,1696651199999,77666544.68443750,126337,1356.05298000,37841527.69032410,0
1696651200000,27900.41000000,27944.84000000,27875.00000000,27890.80000000,1744.73112000,1696665599999,48686071.09606300,84643,840.14874000,23443739.85319030,0
1696665600000,27890.79000000,28029.67000000,27880.01000000,27942.12000000,2905.54923000,1696679999999,81260363.92365520,124411,1478.62644000,41356182.43481530,0
1696680000000,27942.12000000,27986.27000000,27895.28000000,27939.80000000,1884.78495000,1696694399999,52669707.98971430,114720,870.59994000,24328416.14528230,0
1696694400000,27939.80000000,27964.20000000,27850.00000000,27865.48000000,2398.58265000,1696708799999,66961119.20820530,115574,1134.69953000,31677188.36844200,0
1696708800000,27865.49000000,27959.75000000,27856.66000000,27956.67000000,1631.92688000,1696723199999,45576472.62106770,75938,712.22326000,19887893.28672990,0
1696723200000,27956.67000000,28095.14000000,27943.90000000,28064.87000000,3093.52502000,1696737599999,86723159.14278610,114476,1867.92148000,52370129.09404120,0
1696737600000,28064.87000000,28076.04000000,27878.06000000,27905.61000000,4667.47017000,1696751999999,130477313.20954210,138320,1602.00942000,44777500.20855080,0
1696752000000,27905.61000000,27937.50000000,27775.00000000,27811.63000000,3177.47074000,1696766399999,88521311.16305440,130642,1417.86894000,39499247.40729940,0
1696766400000,27811.63000000,27999.72000000,27687.50000000,27892.74000000,3957.49167000,1696780799999,110306133.08617480,188429,1931.48234000,53834836.86101960,0
1696780800000,27892.74000000,27948.68000000,27807.82000000,27894.99000000,2423.88211000,1696795199999,67584811.07126670,126995,1236.29001000,34471356.74487090,0
1696795200000,27894.99000000,27980.00000000,27800.00000000,27917.05000000,2373.72950000,1696809599999,66227223.80725700,123868,1160.51052000,32380179.21729530,0
1696809600000,27917.06000000,27987.93000000,27796.53000000,27921.73000000,2583.18056000,1696823999999,72082203.26665150,130199,1220.76999000,34066921.54263370,0
1696824000000,27921.72000000,27944.00000000,27808.40000000,27813.27000000,2493.15029000,1696838399999,69505970.73432320,106988,1010.76809000,28178500.70461420,0
1696838400000,27813.27000000,27842.03000000,27412.21000000,27468.92000000,9638.88315000,1696852799999,265964451.54159930,301451,4612.18383000,127239333.14305310,0
1696852800000,27468.91000000,27578.81000000,27374.73000000,27443.31000000,6434.22110000,1696867199999,176789771.75349450,239064,3133.71127000,86108642.22342500,0
1696867200000,27443.32000000,27750.03000000,27260.00000000,27616.66000000,8727.06250000,1696881599999,239906751.18373620,290481,4369.04645000,120121050.90730960,0
1696881600000,27616.66000000,27653.27000000,27556.20000000,27590.12000000,1658.24879000,1696895999999,45765485.88235620,88342,730.95040000,20172792.58341440,0
1696896000000,27590.12000000,27697.56000000,27492.60000000,27632.32000000,2606.13865000,1696910399999,71949708.80018430,123311,1286.89133000,35526864.53279230,0
1696910400000,27632.32000000,27706.34000000,27579.87000000,27651.45000000,2137.06344000,1696924799999,59051824.80769950,91078,970.92331000,26829926.28365370,0
1696924800000,27651.46000000,27735.00000000,27500.00000000,27508.87000000,3351.41272000,1696939199999,92594602.62440330,142478,1524.59066000,42127848.35864640,0
1696939200000,27508.86000000,27630.00000000,27338.87000000,27408.01000000,7509.23729000,1696953599999,206162115.10414900,306503,3670.11326000,100760667.94193800,0
